Time,Input,Height
10.25488173,1,0.472133079
10.25581673,1,0.472094515
10.25675173,1,0.472054447
10.25768673,1,0.472010504
10.25862173,1,0.471966561
10.25955659,1,0.471922618
10.26049159,1,0.471878675
10.26142659,1,0.471833369
10.26236159,1,0.471775115
10.26329659,1,0.471714351
10.26423159,1,0.471653584
10.26516659,1,0.471589379
10.26610159,1,0.471518317
10.26703645,1,0.471437929
10.26797145,1,0.471354447
10.26890645,1,0.471270448
10.26984145,1,0.471188771
10.27077645,1,0.471103922
10.27171145,1,0.471017763
10.27264645,1,0.470930809
10.27358145,1,0.470840589
10.2745163,1,0.470749746
10.2754513,1,0.470654069
10.2763863,1,0.470549106
10.2773213,1,0.470446294
10.2782563,1,0.470338651
10.2791913,1,0.470228748
10.2801263,1,0.470120116
10.28106116,1,0.470009446
10.28199616,1,0.469894089
10.28293116,1,0.469775345
10.28386616,1,0.469650909
10.28480116,1,0.469523498
10.28573616,1,0.469393166
10.28667116,1,0.469254952
10.28760616,1,0.469110044
10.28854102,1,0.468962324
10.28947602,1,0.468808534
10.29041102,1,0.468652325
10.29134602,1,0.468493218
10.29228102,1,0.468329007
10.29321602,1,0.468159873
10.29415102,1,0.467990108
10.29508602,1,0.467820143
10.29602088,1,0.467650163
10.29695588,1,0.467480028
10.29789088,1,0.467309292
10.29882588,1,0.467136713
10.29976088,1,0.466963711
10.30069588,1,0.466787739
10.30163088,1,0.466611328
10.30256588,1,0.46643422
10.30350073,1,0.466255732
10.30443573,1,0.466076812
10.30537073,1,0.465897893
10.30630573,1,0.465718973
10.30724073,1,0.465540053
10.30817573,1,0.465361134
10.30911073,1,0.465182214
10.31004573,1,0.465003294
10.31098059,1,0.464824374
10.31191559,1,0.464645455
10.31285059,1,0.464466535
10.31378559,1,0.464287615
10.31472059,1,0.464108696
10.31565559,1,0.463928978
10.31659059,1,0.463748941
10.31752559,1,0.463568018
10.31846045,1,0.463385846
10.31939545,1,0.463202667
10.32033045,1,0.463018793
10.32126545,1,0.462833923
10.32220045,1,0.462648079
10.32313545,1,0.462462207
10.32407045,1,0.462276136
10.32500545,1,0.462088427
10.3259403,1,0.461900364
10.3268753,1,0.461711942
10.3278103,1,0.461522872
10.3287453,1,0.461333288
10.3296803,1,0.46114354
10.3306153,1,0.460952959
10.3315503,1,0.46076237
10.3324853,1,0.460573908
10.33342016,1,0.460386334
10.33435516,1,0.46019924
10.33529016,1,0.460015002
10.33622516,1,0.459831359
10.33716016,1,0.459647364
10.33809516,1,0.459463246
10.33903016,1,0.45928131
10.33996516,1,0.459099485
10.34090002,1,0.458920126
10.34183502,1,0.458741399
10.34277002,1,0.458563731
10.34370502,1,0.458387446
10.34464002,1,0.458211547
10.34557502,1,0.458039132
10.34651002,1,0.457868113
10.34744502,1,0.457701105
10.34837988,1,0.457535928
10.34931488,1,0.457371157
10.35024988,1,0.457207889
10.35118488,1,0.457048496
10.35211988,1,0.456889103
10.35305488,1,0.456729711
10.35398988,1,0.456570318
10.35492473,1,0.456412287
10.35585973,1,0.456267206
10.35679473,1,0.456124634
10.35772973,1,0.455982065
10.35866473,1,0.455842934
10.35959973,1,0.455710661
10.36053473,1,0.455587713
10.36146973,1,0.455467859
10.36240459,1,0.455348698
10.36333959,1,0.455230762
10.36427459,1,0.45511659
10.36520959,1,0.455005839
10.36614459,1,0.454899013
10.36707959,1,0.454796849
10.36801459,1,0.454696273
10.36894959,1,0.454602294
10.36988445,1,0.454518903
10.37081945,1,0.454435627
10.37175445,1,0.454357843
10.37268945,1,0.454283628
10.37362445,1,0.454210323
10.37455945,1,0.454139057
10.37549445,1,0.454072477
10.37642945,1,0.454009284
10.3773643,1,0.453951784
10.3782993,1,0.453897259
10.3792343,1,0.453843473
10.3801693,1,0.453796259
10.3811043,1,0.453755079
10.3820393,1,0.453714445
10.3829743,1,0.453676817
10.3839093,1,0.453640642
10.38484416,1,0.453605968
10.38577916,1,0.453573269
10.38671416,1,0.453542789
10.38764916,1,0.453512941
10.38858416,1,0.453483293
10.38951916,1,0.45345366
10.39045416,1,0.453424181
10.39138916,1,0.453395304
10.39232402,1,0.45336827
10.39325902,1,0.453341658
10.39419402,1,0.453318017
10.39512902,1,0.453294814
10.39606402,1,0.453272308
10.39699902,1,0.453251183
10.39793402,1,0.45323049
10.39886902,1,0.453209796
10.39980388,1,0.453189102
10.40073888,1,0.453168408
10.40167388,1,0.453147715
10.40260888,1,0.453127021
10.40354388,1,0.453106327
10.40447888,1,0.453085634
10.40541388,1,0.45306494
10.40634888,1,0.453044246
10.40728373,1,0.453023553
10.40821873,1,0.453002859
10.40915373,1,0.452982963
10.41008873,1,0.452963386
10.41102373,1,0.452944697
10.41195873,1,0.452927255
10.41289373,1,0.45291082
10.41382873,1,0.452895081
10.41476359,1,0.452880338
10.41569859,1,0.452866568
10.41663359,1,0.452852827
10.41756859,1,0.452839285
10.41850359,1,0.452827381
10.41943859,1,0.45281583
10.42037359,1,0.452804638
10.42130859,1,0.452794095
10.42224345,1,0.452784065
10.42317845,1,0.4527742
10.42411345,1,0.452765168
10.42504845,1,0.452758847
10.42598345,1,0.452753528
10.42691845,1,0.452748718
10.42785345,1,0.452744394
10.4287883,1,0.452740278
10.4297233,1,0.452737833
10.4306583,1,0.4527364
10.4315933,1,0.4527364
10.4325283,1,0.4527364
10.4334633,1,0.4527364
10.4343983,1,0.4527364
10.4353333,1,0.4527364
10.43626816,1,0.4527364
10.43720316,1,0.4527364
10.43813816,1,0.4527364
10.43907316,1,0.4527364
10.44000816,1,0.4527364
10.44094316,1,0.4527364
10.44187816,1,0.4527364
10.44281316,1,0.4527364
10.44374802,1,0.4527364
10.44468302,1,0.4527364
10.44561802,1,0.4527364
10.44655302,1,0.4527364
10.44748802,1,0.4527364
10.44842302,1,0.4527364
10.44935802,1,0.4527364
10.45029302,1,0.4527364
10.45122788,1,0.4527364
10.45216288,1,0.4527364
10.45309788,1,0.4527364
10.45403288,1,0.4527364
10.45496788,1,0.4527364
10.45590288,1,0.4527364
10.45683788,1,0.4527364
10.45777288,1,0.4527364
10.45870773,1,0.4527364
10.45964273,1,0.4527364
10.46057773,1,0.4527364
10.46151273,1,0.4527364
10.46244773,1,0.4527364
10.46338273,1,0.4527364
10.46431773,1,0.4527364
10.46525273,1,0.4527364
10.46618759,1,0.4527364
10.46712259,1,0.4527364
10.46805759,1,0.4527364
10.46899259,1,0.4527364
10.46992759,1,0.4527364
10.47086259,1,0.4527364
10.47179759,1,0.4527364
10.47273259,1,0.4527364
10.47366745,1,0.4527364
10.47460245,1,0.4527364
10.47553745,1,0.4527364
10.47647245,1,0.4527364
10.47740745,1,0.4527364
10.47834245,1,0.4527364
10.47927745,1,0.4527364
10.48021245,1,0.4527364
10.4811473,1,0.4527364
10.4820823,1,0.4527364
10.4830173,1,0.4527364
10.4839523,1,0.4527364
10.4848873,1,0.4527364
10.4858223,1,0.4527364
10.4867573,1,0.4527364
10.4876923,1,0.4527364
10.48862716,1,0.4527364
10.48956216,1,0.4527364
10.49049716,1,0.4527364
